1.531604 0.217244
1.571820 0.218223
1.611947 0.219383
1.652169 0.219872
1.692274 0.220246
1.732411 0.220631
1.772532 0.222259
1.812660 0.221403
1.852954 0.223313
1.893110 0.222607
1.933206 0.224988
1.973377 0.223936
2.004785 0.224956

1.131198 0.207139
1.171147 0.208414
1.211334 0.209471
1.251580 0.210604
1.291682 0.211301
1.331832 0.212624
1.371963 0.213397
1.412170 0.214786
1.452295 0.214936
1.492425 0.216565
1.532583 0.216701
1.572811 0.218744
1.612928 0.217986
1.652161 0.220316
1.692264 0.219817
1.732401 0.221737
1.772523 0.221097
1.812647 0.222693
1.852947 0.222798
1.893098 0.223473
1.933199 0.224136
1.973378 0.223871
2.004781 0.224323

1.092024 0.205560
1.131980 0.206581
1.172096 0.207832
1.212308 0.208904
1.251577 0.210384
1.291675 0.211061
1.331828 0.212982
1.371958 0.213433
1.412162 0.214991
1.452284 0.215268
1.492419 0.216496
1.532578 0.216337
1.572801 0.218454
1.612925 0.218421
1.653076 0.220119
1.693246 0.219423
1.733370 0.221614
1.773482 0.221267
1.813608 0.223019
1.853918 0.221910
1.894048 0.224063
1.933189 0.222982
1.973355 0.224623
2.004763 0.224143

1.051823 0.204495
1.091838 0.205535
1.131973 0.206537
1.172097 0.208017
1.212301 0.208687
1.252564 0.210760
1.292639 0.210995
1.332823 0.213038
1.372941 0.212616
1.413120 0.214807
1.453260 0.214945
1.493396 0.216657
1.532574 0.216359
1.572796 0.218246
1.612912 0.218170
1.653065 0.219869
1.693241 0.220165
1.733356 0.221404
1.773468 0.221711
1.813592 0.221710
1.853907 0.223382
1.894033 0.222854
1.934164 0.224518
1.974295 0.223807
2.004754 0.225291

1.012670 0.202870
1.052625 0.203970
1.092818 0.205428
1.131975 0.206529
1.172094 0.208366
1.212296 0.208664
1.252553 0.210658
1.292630 0.211162
1.332816 0.212647
1.372934 0.212652
1.413112 0.214971
1.453253 0.215089
1.493385 0.216524
1.533531 0.217034
1.573749 0.218026
1.613901 0.218874
1.654027 0.219331
1.694207 0.220592
1.734329 0.220657
1.773466 0.222363
1.813589 0.221777
1.853903 0.223548
1.894030 0.223127
1.934161 0.224209
1.974284 0.224329
2.004741 0.225156

0.972454 0.201423
1.012487 0.202571
1.052626 0.204118
1.092819 0.205961
1.132960 0.206355
1.173121 0.208077
1.213282 0.208736
1.253527 0.210401
1.293599 0.210857
1.333764 0.212634
1.372931 0.213130
1.413102 0.214912
1.453243 0.214933
1.493371 0.216618
1.533519 0.216485
1.573736 0.218277
1.613892 0.218591
1.654010 0.219786
1.694191 0.220011
1.734314 0.221171
1.774437 0.222069
1.814561 0.221985
1.854872 0.223627
1.894997 0.223061
1.935172 0.224600
1.975260 0.223828
2.004740 0.225047

0.933299 0.200345
0.973253 0.201531
1.012488 0.202764
1.052623 0.203982
1.092820 0.204960
1.132957 0.206798
1.173111 0.207741
1.213273 0.209379
1.253521 0.209718
1.293592 0.211207
1.333754 0.212145
1.373904 0.213371
1.414046 0.214051
