# t (s)	mx ()	my ()	mz ()	B_excit (T)	mx01 (T)	my01 (T)	mz01 (T)	mx02 (T)	mx03 (T)	mx04 (T)	mx05 (T)	mx06 (T)	mx07 (T)	mx08 (T)	mx09 (T)	mx10 (T)	mx11 (T)	mx12 (T)	mx13 (T)	mx14 (T)	mx15 (T)	mx16 (T)	mx17 (T)	mx18 (T)	mx19 (T)	mx20 (T)	mx21 (T)	mx22 (T)	mx23 (T)	mx24 (T)	mx25 (T)	mx26 (T)	mx27 (T)	mx28 (T)	mx29 (T)	mx30 (T)	mx31 (T)	mx32 (T)	mx33 (T)	mx34 (T)	mx35 (T)	mx36 (T)	mx37 (T)	mx38 (T)	mx39 (T)	mx40 (T)	mx41 (T)	mx42 (T)	mx43 (T)	mx44 (T)	mx45 (T)	mx46 (T)	mx47 (T)	mx48 (T)	mx49 (T)	mx50 (T)	mx51 (T)	mx52 (T)	mx53 (T)	mx54 (T)	mx55 (T)	mx56 (T)	mx57 (T)	mx58 (T)	mx59 (T)	mx60 (T)	mx61 (T)
2.380756971971571e-09	0.09866944	0.9577173	2.7793156e-05	-0.00042056272	0.09259607	0.957619	0.0012642298	0.09541592	0.10681657	0.1097696	0.101965524	0.09655665	0.10136831	0.10870935	0.107894465	0.10103325	0.09883926	0.10439896	0.10951838	0.106401466	0.099798836	0.10052413	0.107833736	0.10924152	0.102774605	0.10007648	0.104420066	0.1085762	0.10661058	0.101779714	0.101841755	0.1060528	0.10825388	0.10487326	0.10137898	0.10302353	0.107032515	0.107840486	0.1036124	0.10068335	0.10446037	0.10809448	0.105486974	0.10210314	0.103117995	0.10554334	0.10547095	0.10366752	0.10275098	0.103405796	0.10435956	0.10441624	0.10355649	0.10253853	0.1019873	0.101896144	0.101804234	0.10129511	0.100292996	0.09902482	0.09769254	0.09630045	0.09461522	0.0922521	0.088737495	0.083527215	0.07582273
2.391485580922744e-09	0.09874508	0.95771277	1.6286862e-05	-0.0009467488	0.09882041	0.9575309	0.00252383	0.09252444	0.10036576	0.10950714	0.107349515	0.09905305	0.09769232	0.10480501	0.10955658	0.10537149	0.0992935	0.10044142	0.10714517	0.10937927	0.10344507	0.098809354	0.10359432	0.109708324	0.106622204	0.10097446	0.10132035	0.106576264	0.10845559	0.10448563	0.10115617	0.10331617	0.107511945	0.10739173	0.10304124	0.10144983	0.104549795	0.10804401	0.10657841	0.10163015	0.1016693	0.1065617	0.10740249	0.10369403	0.10220484	0.10424155	0.105714746	0.1047317	0.103118286	0.1028025	0.103633426	0.10429988	0.10401835	0.103049174	0.102132924	0.101697065	0.10157525	0.101306915	0.100568496	0.09938411	0.09794075	0.096360154	0.09453734	0.092144586	0.08868674	0.083558604	0.0759074
2.4000582857655716e-09	0.098770015	0.95772046	1.03717525e-07	-0.0009496893	0.10511559	0.9573484	0.0024129588	0.09438149	0.09586703	0.106152706	0.109819494	0.103055544	0.09727173	0.10101688	0.10827711	0.10831572	0.10183993	0.09884787	0.10383416	0.10950867	0.10690897	0.09996508	0.10044629	0.107711226	0.10889057	0.103350736	0.10026003	0.10404337	0.10824438	0.1068182	0.10219932	0.10169668	0.105619475	0.108221605	0.10519052	0.1015932	0.10256843	0.10669662	0.10811065	0.10378085	0.10068189	0.10430247	0.107673004	0.10542875	0.10243857	0.10312884	0.105207965	0.105334975	0.103788964	0.102717794	0.1030255	0.103863224	0.10410108	0.10344726	0.102438115	0.101708695	0.10141397	0.101226635	0.10071539	0.09970625	0.09827862	0.09657852	0.094595656	0.0920862	0.08858613	0.0834739	0.07586355
2.4107616409209712e-09	0.098743506	0.9577344	-1.857799e-05	-0.00043066408	0.11053437	0.95710945	0.0009521242	0.10068819	0.09399031	0.100217044	0.10901463	0.10796129	0.100164555	0.09791688	0.10426218	0.10942299	0.10609672	0.09984039	0.10008716	0.10677778	0.10966153	0.1038146	0.098848544	0.10355068	0.1092404	0.10684298	0.10138086	0.10132593	0.1060483	0.108401515	0.1048158	0.10138757	0.10289252	0.107241906	0.10749387	0.10342916	0.10132772	0.104020976	0.108015925	0.10677554	0.10165458	0.101666935	0.10619891	0.107026085	0.103832826	0.10239452	0.104004905	0.10538425	0.1046874	0.10316408	0.1025807	0.103120685	0.10378487	0.10371392	0.10291058	0.101961784	0.10135654	0.101085186	0.100761645	0.10002246	0.09874076	0.096987605	0.09481285	0.09208804	0.08843732	0.08327011	0.07568811
2.421450693340367e-09	0.09867226	0.9577409	-2.5326735e-05	0.00035293592	0.11022748	0.9570449	-0.0010940024	0.10766708	0.09720639	0.09579336	0.10449628	0.1099604	0.10508259	0.09834124	0.099955946	0.107134044	0.10908652	0.10346246	0.09889243	0.102516755	0.10913732	0.108038224	0.10068594	0.099968664	0.10669951	0.10892837	0.104465686	0.10061588	0.10303872	0.10764922	0.1073463	0.10306164	0.10132089	0.10468242	0.10804761	0.10601456	0.10207405	0.101772726	0.10586289	0.10837066	0.104425006	0.100770734	0.10357612	0.107027106	0.105629936	0.10282584	0.10286329	0.104620986	0.10514975	0.103969336	0.10270278	0.10252505	0.103148654	0.103587136	0.10326317	0.10238288	0.10152161	0.10100521	0.10067888	0.10014606	0.099085905	0.09740627	0.09512339	0.09218702	0.0883302	0.08304062	0.07544726
2.432125655031617e-09	0.098600954	0.9577403	-1.6536707e-05	0.00091901724	0.10440073	0.9571833	-0.0024671576	0.11103059	0.10351976	0.09558514	0.09905672	0.10783079	0.10900633	0.102017425	0.09801488	0.102868155	0.10898257	0.107484676	0.100965045	0.09936595	0.10566147	0.110024974	0.10484673	0.09915116	0.1028136	0.10835975	0.1075955	0.102339365	0.1010321	0.105059505	0.108221754	0.1056842	0.101810955	0.10215284	0.106498845	0.10777359	0.10433324	0.101257645	0.10300053	0.107604675	0.107246615	0.10218563	0.101418264	0.105349004	0.1066839	0.10418843	0.1024918	0.10347934	0.10488003	0.10466347	0.103321716	0.102392554	0.10251182	0.10311086	0.10330649	0.10277458	0.10186232	0.1010695	0.10055065	0.10005973	0.099191785	0.09767676	0.09541377	0.09235547	0.08831763	0.0828832	0.07523947
2.4406512682702726e-09	0.09857339	0.9577383	-2.0509415e-06	0.00097190565	0.098114036	0.9573489	-0.0024876494	0.10962811	0.108191796	0.098622166	0.09632039	0.10396922	0.10975558	0.105814405	0.09903824	0.09979909	0.10665082	0.10930935	0.10416359	0.09900123	0.10216787	0.109113686	0.10814961	0.10088671	0.10034585	0.10618206	0.10881382	0.10479918	0.10098194	0.10274348	0.10731574	0.10739418	0.103482075	0.1012246	0.10436008	0.10782238	0.1063261	0.10230135	0.10137464	0.10559155	0.10832565	0.10442829	0.10097252	0.10343474	0.10647469	0.10539098	0.102937855	0.10275121	0.10421251	0.104850836	0.1039445	0.10267902	0.10222948	0.10262944	0.10308468	0.102928415	0.10216028	0.10122694	0.10048	0.099884816	0.099084154	0.09771412	0.095553316	0.09249781	0.08838432	0.08285677	0.07515664
2.4512936554674443e-09	0.09859157	0.95773184	1.5757752e-05	0.0005062055	0.09227108	0.9575251	-0.0011576699	0.10368205	0.11055483	0.1044534	0.096661925	0.09893868	0.10723468	0.10919319	0.10286933	0.09837193	0.102429405	0.108696364	0.10803028	0.1014548	0.09917268	0.10545	0.11011888	0.104928866	0.09965418	0.102691695	0.10797666	0.10764722	0.10286457	0.10103466	0.10476518	0.107969366	0.10607245	0.10199793	0.101959005	0.10614448	0.10780049	0.10473328	0.10115749	0.10264589	0.10750731	0.10714527	0.10233075	0.101561144	0.10496628	0.10622226	0.10415069	0.102539346	0.103212945	0.10449616	0.104510516	0.10336685	0.10232208	0.10215991	0.10259005	0.102824226	0.10240437	0.10148246	0.10047935	0.09963119	0.098768525	0.097523086	0.09554883	0.092621766	0.08853542	0.08296197	0.07519549
2.461924569924586e-09	0.09865358	0.95771945	2.3074015e-05	-0.00026747622	0.09189398	0.95761573	0.0008770564	0.09659046	0.10784894	0.10917315	0.100840926	0.0965342	0.10241913	0.10920392	0.10727243	0.100348815	0.09919199	0.1053278	0.10958302	0.10563504	0.09936049	0.101156525	0.108637534	0.10872359	0.10193949	0.10032178	0.10510491	0.10864454	0.105785675	0.10153553	0.102151096	0.10654422	0.10776317	0.10436457	0.101224706	0.103533916	0.10736732	0.10703438	0.10295332	0.10089358	0.1048431	0.10819637	0.104992725	0.101347655	0.10293017	0.105794504	0.10537768	0.103215165	0.102581844	0.10368287	0.104544975	0.10406654	0.10286161	0.10206549	0.102083586	0.102423236	0.102372415	0.10166931	0.100564376	0.09944229	0.098381676	0.09714321	0.0953426	0.09263164	0.08869939	0.08317904	0.075378194
2.470426626344736e-09	0.098707736	0.9577129	1.807843e-05	-0.00079061504	0.0958031	0.9575886	0.0021746943	0.09303677	0.10306267	0.11014329	0.10527462	0.09756369	0.098879196	0.1067143	0.10937136	0.10362973	0.098696955	0.10199877	0.10846759	0.10850652	0.10179756	0.09906316	0.1055053	0.11000044	0.105026774	0.10024652	0.10250815	0.107654445	0.107695565	0.10333627	0.10112444	0.104509994	0.10777454	0.10642421	0.10217936	0.101850286	0.10578186	0.10785445	0.10511357	0.10108083	0.10248031	0.1073458	0.10696091	0.10253811	0.101772	0.10465286	0.105833076	0.10414634	0.10261769	0.10301346	0.10416078	0.104372926	0.10343431	0.10230987	0.10184584	0.10200453	0.10212722	0.10167877	0.100645	0.099380374	0.098124124	0.09680169	0.095078826	0.0925447	0.08878938	0.083373725	0.07558112
2.481059536059632e-09	0.09874405	0.9577181	1.5353471e-06	-0.0009898329	0.1034513	0.9574051	0.0025525924	0.09352001	0.09687015	0.10721918	0.109342076	0.1018777	0.09710992	0.102066875	0.108875364	0.107752495	0.10102724	0.099169984	0.10484538	0.1096773	0.10613644	0.0994728	0.1011672	0.108578354	0.10849102	0.10250003	0.10053524	0.10482516	0.10835622	0.106172405	0.101835	0.102144234	0.10613587	0.10789608	0.10466747	0.10134589	0.10324549	0.10711565	0.10736382	0.103138566	0.10076282	0.10472044	0.107926555	0.104997166	0.10170734	0.102937266	0.10541124	0.10520936	0.103338346	0.1025722	0.103392646	0.104259595	0.10400887	0.10289208	0.10189169	0.101566814	0.10163967	0.10146638	0.100677796	0.09940827	0.09796137	0.09646502	0.09472934	0.09234462	0.08880395	0.0835564	0.07581879
2.491696625763421e-09	0.09872382	0.95773226	-1.6553606e-05	-0.0005859563	0.109751396	0.9571546	0.0013750643	0.09904632	0.0939556	0.10148274	0.109518684	0.10700796	0.099205695	0.098379806	0.105304234	0.10956002	0.10522555	0.09937726	0.10086903	0.10759425	0.10940134	0.102919355	0.098849066	0.10468583	0.10957674	0.10604562	0.10102857	0.10189569	0.10679036	0.108061306	0.10427754	0.10131454	0.103643745	0.10739146	0.107117295	0.1028682	0.101531774	0.1048973	0.10792075	0.10597871	0.10133695	0.10192696	0.106706776	0.107108906	0.10324198	0.10191241	0.104124025	0.10554946	0.10440973	0.10281943	0.10272618	0.10366464	0.1041397	0.103493966	0.102294914	0.1014228	0.10115285	0.10106033	0.10057003	0.09949179	0.09800487	0.09634091	0.09448307	0.092112854	0.08869784	0.08359673	0.075944886
2.5002117640023783e-09	0.0986731	0.95774	-2.4326597e-05	1.5965952e-05	0.11114331	0.9570442	-0.00022819417	0.104899466	0.095286354	0.097213626	0.10668886	0.10955944	0.10287432	0.09768695	0.10166239	0.10852245	0.108205326	0.1017189	0.09909153	0.104390636	0.109837286	0.10648651	0.099485345	0.1013563	0.10822357	0.10836851	0.103046246	0.10071514	0.10453255	0.10810975	0.106476255	0.10215419	0.10204677	0.10576855	0.10801439	0.104954116	0.101497196	0.10293578	0.10691753	0.10765679	0.103237815	0.100765266	0.10461831	0.10762967	0.10505034	0.102088496	0.10298962	0.105122626	0.105090864	0.10344621	0.10254108	0.103058614	0.10386039	0.10376731	0.102740675	0.10157644	0.10092088	0.100704856	0.10038347	0.09954173	0.09815382	0.0964203	0.09442608	0.0919656	0.088549085	0.08350732	0.07592344
2.510839332894514e-09	0.098599	0.95774144	-2.033005e-05	0.0007292782	0.10743756	0.95710385	-0.0020259018	0.11024122	0.1006678	0.09502732	0.10125627	0.109168574	0.107580535	0.10008353	0.09846259	0.1047936	0.109531105	0.105865024	0.09975891	0.10052474	0.10739199	0.10965558	0.10298356	0.099067815	0.104625754	0.1091327	0.106316976	0.101444	0.101896286	0.106346436	0.10811087	0.10455064	0.10155296	0.103284694	0.10725659	0.107290335	0.10316436	0.101483226	0.104519136	0.10798882	0.10617232	0.10141193	0.10198995	0.106456	0.10687614	0.10350819	0.10220698	0.10397365	0.10528178	0.10438895	0.10287119	0.1024993	0.10318299	0.103682734	0.10320187	0.10202571	0.10095336	0.10039859	0.100100175	0.09953467	0.09839022	0.09669202	0.09454923	0.09189159	0.08834456	0.08327599	0.07574599
2.5214347858797316e-09	0.09855603	0.95773935	-3.5496032e-06	0.000998972	0.099992014	0.9572957	-0.0025902584	0.11046156	0.107003905	0.09744939	0.096849695	0.105166644	0.10975685	0.10462533	0.0984967	0.10056227	0.10753493	0.10898427	0.10313989	0.09897227	0.103137776	0.109647974	0.107392296	0.10009358	0.10100024	0.10715616	0.10857975	0.104105674	0.10094174	0.10362409	0.10765617	0.10703443	0.10294283	0.101697385	0.104960024	0.10800739	0.105742574	0.1019066	0.10222099	0.10630666	0.10806329	0.10393072	0.10086475	0.10397999	0.10717414	0.10545785	0.10261206	0.10281731	0.10463931	0.104985476	0.10363777	0.102448985	0.10248852	0.103165045	0.10332441	0.10254235	0.101334035	0.10039674	0.09989638	0.09945398	0.09857474	0.0970326	0.09483034	0.09196488	0.08819698	0.08299886	0.075466275
2.5320023903808377e-09	0.098571815	0.95773387	1.614659e-05	0.0006658774	0.09332396	0.95748264	-0.0015909299	0.10546799	0.11047613	0.10298943	0.096116625	0.09999418	0.108106025	0.10855519	0.10171053	0.09837764	0.10344255	0.10919625	0.10717858	0.10063861	0.09966124	0.106484	0.1100297	0.10381027	0.09951652	0.10363197	0.10849502	0.107071996	0.10223754	0.10155866	0.10544164	0.108093	0.10538084	0.10191537	0.102556765	0.10669149	0.10767361	0.10395253	0.10135677	0.10366906	0.1078259	0.10676901	0.10193856	0.10172705	0.105728865	0.1067531	0.10401744	0.10238504	0.10353655	0.10487052	0.104396984	0.10293654	0.10215323	0.10247987	0.10303324	0.10286411	0.101893626	0.10073434	0.09990438	0.099363536	0.09863841	0.09729729	0.0951495	0.09215459	0.08816715	0.08278788	0.07519519
2.5404459562849574e-09	0.09862341	0.9577248	2.6114785e-05	9.1909504e-05	0.0913208	0.9575817	-4.9868795e-05	0.099688485	0.109708615	0.10743712	0.09854918	0.09712837	0.104641475	0.109617434	0.105302654	0.09903773	0.10031156	0.10712043	0.109229766	0.10365688	0.098885395	0.10293058	0.10973378	0.1072344	0.10052072	0.10112101	0.106716916	0.108451135	0.10440209	0.10121992	0.10330134	0.107444756	0.10710997	0.10330963	0.10154712	0.10470051	0.10793298	0.10596276	0.10205542	0.10192675	0.10620135	0.10809793	0.103977084	0.101049736	0.10386353	0.10673544	0.10531841	0.102787316	0.10276703	0.10428263	0.10468954	0.10353537	0.10227764	0.10205734	0.1025949	0.10286654	0.102296986	0.101171255	0.100100026	0.09934519	0.09860355	0.09738573	0.09534387	0.09233905	0.08823943	0.082727894	0.075060554
2.550990620772452e-09	0.098706976	0.95771337	2.5166857e-05	-0.0006465166	0.09423472	0.95760196	0.0018280856	0.09389118	0.10481937	0.110214025	0.10382303	0.09693668	0.09982959	0.10767613	0.10880134	0.102438636	0.09855036	0.103027046	0.109030366	0.10762726	0.100886576	0.099465616	0.10655113	0.10989571	0.10388033	0.09995111	0.103452705	0.10808387	0.10714037	0.10263524	0.101504266	0.10519003	0.10790604	0.10568979	0.102025434	0.10232531	0.10648001	0.10768894	0.10421942	0.101254895	0.103432894	0.10776292	0.10668726	0.1020602	0.10183187	0.1053558	0.10632144	0.10400172	0.102445506	0.10327773	0.104466856	0.104184695	0.102856934	0.10193205	0.102036074	0.10255428	0.10254912	0.10173393	0.100528665	0.099445716	0.098506704	0.097323984	0.09543307	0.09253283	0.0884217	0.08281918	0.07505728
2.5615285135972055e-09	0.098767936	0.9577143	1.0174971e-05	-0.0009973185	0.1013601	0.95746136	0.0026106958	0.09285271	0.0984211	0.10846282	0.10857432	0.10049813	0.09717878	0.103296824	0.109290086	0.10671479	0.10007955	0.09959466	0.105962925	0.109608956	0.10495571	0.09898294	0.10211488	0.10931131	0.1076492	0.10154812	0.10085215	0.105679706	0.10838158	0.10525241	0.101608805	0.10265344	0.10677805	0.10745461	0.104062654	0.10139896	0.103923395	0.10760546	0.106598265	0.1025213	0.10138973	0.105497874	0.108040355	0.10450835	0.10128196	0.10324121	0.10603472	0.10531005	0.10301835	0.102529444	0.10371161	0.10437759	0.10360455	0.10232181	0.101754785	0.10206099	0.102422975	0.102082096	0.1010046	0.09968187	0.09843384	0.09712925	0.0953351	0.09261821	0.08863958	0.08306406	0.07524287
2.572064459872967e-09	0.09877248	0.9577276	-1.0271714e-05	-0.00075105135	0.10843047	0.9572135	0.0018307654	0.09719141	0.0943443	0.10324561	0.10996341	0.10568448	0.0982769	0.09910626	0.106477335	0.1093054	0.103976525	0.0988837	0.101853095	0.10842037	0.1086546	0.10176362	0.09908574	0.105821736	0.109573804	0.10495092	0.10046498	0.10266135	0.10738064	0.1075221	0.10350923	0.1013607	0.104386866	0.10757387	0.10641124	0.10244751	0.10180805	0.10574081	0.10780297	0.10494457	0.10123162	0.10268085	0.10721727	0.10689794	0.10257256	0.1016538	0.10455762	0.10589024	0.104163274	0.102495365	0.102855004	0.1039964	0.10411295	0.103037976	0.101926126	0.10165986	0.101991065	0.10205261	0.101316705	0.09997106	0.09845011	0.09691577	0.09511154	0.09257064	0.088810995	0.08337085	0.07555107
2.5804982212270694e-09	0.098733254	0.95773757	-2.2627715e-05	-0.00021213817	0.11113302	0.957063	0.00036782047	0.10286732	0.094487436	0.09865303	0.1080075	0.10890984	0.101487935	0.09762495	0.10293363	0.10906238	0.10724327	0.10063369	0.09947835	0.10560364	0.10982364	0.10525559	0.09895795	0.10231764	0.10894047	0.107611656	0.10197042	0.101009436	0.10533158	0.108148314	0.105572954	0.1017697	0.10251828	0.106402025	0.10756144	0.104287446	0.101323195	0.103678636	0.10740615	0.10675967	0.10252183	0.10116823	0.10528815	0.10775173	0.10444437	0.10145073	0.10306905	0.10552865	0.10503018	0.10302999	0.102444805	0.103413984	0.10415086	0.103598304	0.10235484	0.10156461	0.101572976	0.10175436	0.10133595	0.10014843	0.098531485	0.09680843	0.09491883	0.09245815	0.08887208	0.08358137	0.075807095
2.5910489962814664e-09	0.09865495	0.95774174	-2.5788799e-05	0.0005494846	0.10910567	0.95706433	-0.0015886715	0.10913809	0.098842196	0.09528956	0.102961645	0.10975396	0.10639657	0.09905896	0.09912275	0.10601997	0.10944868	0.10461979	0.099154666	0.10152035	0.108317435	0.10899205	0.10175504	0.09927675	0.10580856	0.109184615	0.105192915	0.10091984	0.10250568	0.107036375	0.10755043	0.103798285	0.10142448	0.10407503	0.1073912	0.106646575	0.10252835	0.10168189	0.105438806	0.107766554	0.1050628	0.10111725	0.102515616	0.10692888	0.10663165	0.1026954	0.10176624	0.10421817	0.105477944	0.10408489	0.1025512	0.10269813	0.1037166	0.10396839	0.103030846	0.1017954	0.10118497	0.101177216	0.10103524	0.100191124	0.098668166	0.09680637	0.09475925	0.09228633	0.088834964	0.083714426	0.076032035
2.601603989776952e-09	0.098586366	0.9577406	-1.4512882e-05	0.0009813908	0.102370925	0.9572371	-0.0025932307	0.111020416	0.105277196	0.09636768	0.09793011	0.10668685	0.10953792	0.10324763	0.09810946	0.10172381	0.108399995	0.108318254	0.10187765	0.099103265	0.104452305	0.10996751	0.10618345	0.09939275	0.10188905	0.10799281	0.10807296	0.10301615	0.10096444	0.10448504	0.10780708	0.10630657	0.10228676	0.10209203	0.10560835	0.10775071	0.10498811	0.101433076	0.10294542	0.10687964	0.10720264	0.10302216	0.10089855	0.104520775	0.10739475	0.10488352	0.101833664	0.10268751	0.10494566	0.10497468	0.10329581	0.10239757	0.102992475	0.10379005	0.1035232	0.10229745	0.10112383	0.10062416	0.10047914	0.099977925	0.09875248	0.096934974	0.09475484	0.092157535	0.08869604	0.08365712	0.076066904
2.6100580064703587e-09	0.09856427	0.95773804	2.5201297e-07	0.00090295624	0.0962649	0.95740205	-0.0022735114	0.10848237	0.10930753	0.10008772	0.096001424	0.102592155	0.1094424	0.10691689	0.09980515	0.09913193	0.10558088	0.10952935	0.10520418	0.09940827	0.101201035	0.10830139	0.10910517	0.10178687	0.09979951	0.10547574	0.10892706	0.105473034	0.101313196	0.10242558	0.106638536	0.10763287	0.1040699	0.101572916	0.10372272	0.1072653	0.106846906	0.102643535	0.101571396	0.1051272	0.10776669	0.10518517	0.101116695	0.10242359	0.10660613	0.10642475	0.10291924	0.10194718	0.10398468	0.10518469	0.10407718	0.102601446	0.102483764	0.1033011	0.103588015	0.10271056	0.10133038	0.10037381	0.100004315	0.09965392	0.09872381	0.097074926	0.094859734	0.092124574	0.08855184	0.08348699	0.07594252
2.6206358306354546e-09	0.09858745	0.9577296	1.6434495e-05	0.00032314472	0.09160382	0.9575616	-0.00066795625	0.10184844	0.110380515	0.10595847	0.09744431	0.09801657	0.10611909	0.10957285	0.10399978	0.09859361	0.101372555	0.10808628	0.108693175	0.10240624	0.09899358	0.104226224	0.11012161	0.10613696	0.09985118	0.10196167	0.10762807	0.10799272	0.103499785	0.10114252	0.10418882	0.10762406	0.10652216	0.10259664	0.10196636	0.105288826	0.107841276	0.105153084	0.10150216	0.10271279	0.10672194	0.107325435	0.103113666	0.100938	0.10436201	0.10708395	0.10491569	0.10215034	0.10271757	0.10465884	0.10479696	0.10330159	0.10224611	0.10252919	0.10319469	0.102986105	0.10177807	0.100418195	0.099595666	0.099187024	0.09854521	0.09719875	0.09505849	0.09217706	0.08839034	0.08318927	0.075645186
2.631232785351545e-09	0.09864817	0.95771706	2.1340307e-05	-0.00045283363	0.09276574	0.9576239	0.0013427865	0.095183566	0.10655721	0.10985697	0.102245264	0.096595414	0.10119311	0.10865308	0.10809331	0.101280995	0.098786496	0.104262814	0.10949708	0.10656271	0.10002814	0.100288205	0.1077193	0.109510034	0.10277661	0.10001708	0.104497574	0.10851767	0.10636192	0.10198563	0.10202014	0.105855785	0.107830636	0.10486998	0.101816334	0.10296321	0.10686033	0.10731964	0.10327354	0.10137272	0.10439251	0.10770947	0.1058323	0.10152099	0.10203851	0.10597493	0.10648982	0.10352502	0.10212115	0.10355049	0.10481829	0.10410108	0.10256608	0.10196907	0.10245454	0.10282743	0.10218817	0.10081558	0.09956538	0.09884462	0.098261945	0.09718247	0.0952201	0.0922898	0.08830023	0.082906365	0.075301275
